"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","uniqueid","playlist.extracteddate"
971,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",213500,"Spotify","spotify:user:spotify",100,50,"a80f8e3ee06c461581dc0b6d571bde3e","2023-06-16"
972,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",16854,"Spotify","spotify:user:spotify",100,50,"16a56bf7071745a4adec377737a9ae65","2023-06-16"
973,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",534996,"Spotify","spotify:user:spotify",100,50,"82d8729724bf464a9d01e9975ae13a0e","2023-06-16"
974,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",96043,"Spotify","spotify:user:spotify",100,50,"8b5e03e557fc41b1b9df21164677bce8","2023-06-16"
975,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",462987,"Spotify","spotify:user:spotify",100,50,"fc2ac1871e2d493ea97d2370046cdad1","2023-06-16"
976,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1271702,"Spotify","spotify:user:spotify",100,50,"8546d0f6583f4e9d94254157a251c58f","2023-06-16"
977,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",205906,"Spotify","spotify:user:spotify",100,50,"515b2b443bda4697a5e5ce8f4c2d14a6","2023-06-16"
978,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",30041,"Spotify","spotify:user:spotify",100,50,"e943958d2b3b4694b596085b01c2c563","2023-06-16"
979,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",6766,"Spotify","spotify:user:spotify",100,50,"7cace6a7fab64a009c9159eb1ec7ef6b","2023-06-16"
980,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",133284,"Spotify","spotify:user:spotify",100,50,"7f75ad3f46f84074b5b511ea36a99805","2023-06-16"
981,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20800,"Spotify","spotify:user:spotify",100,50,"f235ef0e30bc4e5f9679af2574ea03da","2023-06-16"
982,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",35487,"Spotify","spotify:user:spotify",100,50,"72741f2fd9844e6882d2fac389134446","2023-06-16"
983,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",90525,"Spotify","spotify:user:spotify",100,50,"14f20709f0924765af49c2785fa7e7fa","2023-06-16"
984,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1568460,"Spotify","spotify:user:spotify",100,50,"c0d8533fa7744a5e91292342ff94d56a","2023-06-16"
985,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname. May 5, 2023 ● 5 New Entries",306,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,47,"475ef0d60c134c248e2982d827c9e30b","2023-06-16"
