"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","playlist.extracteddate"
1684,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",91861,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1685,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3213961,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1686,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",332475,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1687,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",506691,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1688,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",774846,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1689,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",139454,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1690,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",193381,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1691,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",169439,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1692,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",17002,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1693,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",132234,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1694,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",818598,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1695,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2131915,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1696,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17032267,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1697,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",80290,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1698,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",74914,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1699,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",105485,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1700,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",68628,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1701,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",39795,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1702,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",357758,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1703,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",625475,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1704,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",240013,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1705,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",49015,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1706,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1028465,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1707,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",936473,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1708,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7393,"Spotify","spotify:user:spotify",100,43,"2022-11-29"
1709,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",201974,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1710,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1567952,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1711,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",25284,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1712,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",904291,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1713,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",210901,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1714,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",15678,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1715,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",522163,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1716,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",93560,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1717,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",449751,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1718,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1196239,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1719,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",196200,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1720,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",27881,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1721,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",5529,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1722,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",129728,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1723,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20447,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1724,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",31423,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1725,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",67256,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1726,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1514728,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1727,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname.",114,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,48,"2022-11-29"
1728,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",603062,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1729,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",120204,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1730,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",198511,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1731,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",133975,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1732,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",779826,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1733,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",2771,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1734,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3415231,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1735,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",20648,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1736,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2180357,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1737,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",76021,"Spotify","spotify:user:spotify",100,50,"2022-11-29"
1738,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",756,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"2022-11-29"
1739,"3seAKhZ9QXirBjL9lazOi4","Top 50+ Zimbabwe","Top Fresh Music Playlist. Updated Daily, refreshed every Saturday! Trending 2022 Trends Only! Vibes all way! @llermaz",102,"Spotify","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,273,"2022-11-29"
1740,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1277006,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1741,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",809116,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1742,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",118055,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1743,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",268011,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1744,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",91889,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1745,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3214479,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1746,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",332481,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1747,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",506881,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1748,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",774991,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1749,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",139480,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1750,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",193393,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1751,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",169480,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1752,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",17005,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1753,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",132257,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1754,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",818674,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1755,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2131980,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1756,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17033476,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1757,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",80321,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1758,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",74945,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1759,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",105508,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1760,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",68636,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1761,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",39797,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
1762,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",358115,"Spotify","spotify:user:spotify",100,50,"2022-11-30"
